count, time, abs_prox_x, abs_prox_y, abs_prox_z, 
35, 17500,  2.019, -4.212,  0.290, 
35, 17500,  6.417,  0.780,  0.558, 
35, 17500,  0.821,  1.749, -0.069, 
35, 17500,  2.957, -3.735, -0.010, 
35, 17500, 14.144,  5.280,  1.310, 
35, 17500, -0.239, -5.136,  0.363, 
35, 17500,  0.557, -2.186, -0.435, 

36, 18000,  0.545, -2.170,  0.029, 
36, 18000,  3.338, -3.427,  0.133, 
36, 18000,  2.008, -4.197,  0.289, 
36, 18000,  6.428,  0.730,  0.494, 
36, 18000,  0.807,  1.730,  0.024, 
36, 18000,  2.993, -3.743, -0.273, 
36, 18000, 14.163,  5.385,  1.315, 
36, 18000, -0.319, -5.160,  0.402, 
36, 18000,  0.385,  2.144,  0.085, 
36, 18000,  0.501, -4.723, -0.010, 
36, 18000,  4.090, -2.964,  0.312, 
36, 18000, 15.692, 11.687,  1.504, 
36, 18000, -0.550, -5.256, -0.197, 

37, 18500,  0.550, -2.162,  0.174, 
37, 18500,  3.345, -3.440,  0.134, 
37, 18500,  6.356,  0.717,  0.444, 
37, 18500,  0.791,  1.704,  0.140, 
37, 18500,  2.945, -3.757, -0.010, 
37, 18500, 14.194,  5.206,  1.312, 
37, 18500, -0.324, -5.166,  0.402, 
37, 18500,  0.485, -4.759, -0.010, 
37, 18500,  2.517, -3.820,  0.399, 

38, 19000,  0.546, -2.162,  0.117, 
38, 19000,  3.357, -3.444,  0.062, 
38, 19000,  6.294,  0.806,  0.547, 
38, 19000,  0.681,  1.626,  0.089, 
38, 19000,  2.844, -3.715, -0.173, 
38, 19000, 14.176,  5.235,  1.312, 
38, 19000, -0.504, -5.143, -0.010, 
38, 19000,  0.691, -4.658, -0.009, 

39, 19500,  0.540, -2.167,  0.063, 
39, 19500,  3.324, -3.415,  0.062, 
39, 19500,  6.302,  0.738,  0.547, 
39, 19500,  0.637,  1.606,  0.067, 
39, 19500,  2.849, -3.730, -0.173, 
39, 19500, 14.185,  5.224,  1.312, 
39, 19500, -0.260, -5.185,  0.325, 
39, 19500,  4.109, -2.976,  0.262, 
39, 19500,  0.629,  1.603, -0.129, 
39, 19500,  2.531, -3.832,  0.400, 

40, 20000,  0.539, -2.168,  0.029, 
40, 20000,  3.326, -3.429,  0.133, 
40, 20000,  2.833, -3.713, -0.266, 
40, 20000, 14.177,  5.274,  1.161, 
40, 20000,  2.506, -3.797,  0.396, 
40, 20000, 15.718, 11.629,  1.503, 

41, 20500,  0.549, -2.166,  0.174, 
41, 20500,  3.342, -3.430,  0.134, 
41, 20500,  2.979, -3.740, -0.272, 
41, 20500, 14.143,  5.348,  1.312, 
41, 20500, 15.737, 11.677,  1.506, 
41, 20500,  0.645,  1.611,  0.047, 
41, 20500, -0.506, -5.162, -0.010, 
41, 20500,  6.884,  0.498,  0.424, 
41, 20500, -0.323, -5.159,  0.365, 

42, 21000,  0.538, -2.167,  0.090, 
42, 21000,  3.322, -3.419,  0.133, 
42, 21000,  2.949, -3.759, -0.010, 
42, 21000, 14.194,  5.294,  1.163, 
42, 21000,  0.707,  1.638,  0.069, 
42, 21000, -0.373, -5.224,  0.328, 
42, 21000,  7.146,  0.562,  0.548, 
42, 21000,  0.429, -4.752, -0.010, 
42, 21000,  0.699,  1.655, -0.249, 

43, 21500,  0.554, -2.152,  0.139, 
43, 21500,  3.352, -3.449,  0.134, 
43, 21500, 14.156,  5.367,  1.314, 
43, 21500,  0.726,  1.631,  0.048, 
43, 21500, -0.494, -5.141, -0.010, 
43, 21500,  7.479,  0.404,  0.648, 
43, 21500,  0.730,  1.684, -0.298, 
43, 21500,  4.085, -2.954,  0.311, 
43, 21500,  2.538, -3.838,  0.401, 

44, 22000,  0.537, -2.161,  0.090, 
44, 22000,  3.341, -3.448,  0.134, 
44, 22000, 14.173,  5.236,  1.312, 
44, 22000,  0.709,  1.655,  0.122, 
44, 22000, -0.313, -5.128,  0.363, 
44, 22000,  3.951, -3.088, -0.010, 
44, 22000,  2.531, -3.822,  0.399, 

45, 22500,  0.548, -2.145, -0.083, 
45, 22500,  3.336, -3.424,  0.133, 
45, 22500, 14.176,  5.230,  1.312, 
45, 22500,  0.685,  1.613,  0.088, 
45, 22500, -0.207, -5.119,  0.362, 
45, 22500,  2.532, -3.828,  0.400, 
45, 22500,  7.331,  0.557,  0.635, 

46, 23000,  0.554, -2.164, -0.083, 
46, 23000,  3.377, -3.464,  0.063, 
46, 23000, 14.170,  5.236,  1.311, 
46, 23000,  0.724,  1.638,  0.069, 
